No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Cluster
21233,2015,8,2,16,86.0,86.0,2.0,23.0,1100.0,242.0,31.9,994.4,24.2,-2.7833494904750284e-17,WSW,1.8,Wanliu,1
21234,2015,8,2,17,103.0,121.0,2.0,25.0,1500.0,260.0,30.5,994.4,24.2,-2.7833494904750284e-17,WSW,1.8,Wanliu,1
21235,2015,8,2,18,122.0,122.0,2.0,32.0,1500.0,246.0,30.0,994.6,24.4,-2.7833494904750284e-17,SW,1.6,Wanliu,1
21236,2015,8,2,19,121.0,121.0,2.0,34.0,1300.0,213.0,28.8,995.0,24.4,-2.7833494904750284e-17,SW,1.1,Wanliu,1
21237,2015,8,2,20,123.0,123.0,2.0,36.0,1300.0,163.0,28.0,996.0,24.2,-2.7833494904750284e-17,SW,1.3,Wanliu,1
21238,2015,8,2,21,109.0,109.0,2.0,33.0,1300.0,116.0,27.7,996.8,24.5,-2.7833494904750284e-17,SW,1.2,Wanliu,1
21239,2015,8,2,22,101.0,101.0,2.0,28.0,1300.0,99.0,27.2,997.5,24.5,-2.7833494904750284e-17,W,0.6,Wanliu,1
21240,2015,8,2,23,147.0,147.0,2.0,42.0,1400.0,58.0,27.2,997.8,24.8,-2.7833494904750284e-17,W,0.9,Wanliu,1
21241,2015,8,3,0,87.0,87.0,2.0,28.0,1300.0,51.0,26.4,997.7,24.8,-2.7833494904750284e-17,NW,0.8,Wanliu,1
21242,2015,8,3,1,90.0,90.0,2.0,30.0,1300.0,40.0,25.6,997.1,24.4,-2.7833494904750284e-17,NE,0.2,Wanliu,1
21243,2015,8,3,2,103.0,103.0,2.0,36.0,1300.0,32.0,25.7,996.9,24.7,-2.7833494904750284e-17,NE,0.6,Wanliu,1
21244,2015,8,3,3,128.0,128.0,2.0,31.0,1300.0,31.0,25.6,996.5,24.6,-2.7833494904750284e-17,NE,0.8,Wanliu,1
21245,2015,8,3,4,126.0,126.0,2.0,50.0,1400.0,2.0,25.4,996.2,24.4,-2.7833494904750284e-17,NE,1.0,Wanliu,1
21246,2015,8,3,5,109.0,109.0,2.0,48.0,1500.0,2.0,25.5,996.4,24.5,-2.7833494904750284e-17,NE,0.5,Wanliu,1
21247,2015,8,3,6,132.0,132.0,2.0,40.0,2100.0,7.0,25.7,997.1,24.5,-2.7833494904750284e-17,NE,0.7,Wanliu,1
21248,2015,8,3,7,143.0,143.0,2.0,47.0,2100.0,2.0,25.9,996.8,24.3,-2.7833494904750284e-17,NE,1.2,Wanliu,1
21249,2015,8,3,8,150.0,150.0,2.0,48.0,2300.0,5.0,26.5,996.5,24.3,-2.7833494904750284e-17,NE,1.2,Wanliu,1
21250,2015,8,3,9,147.0,147.0,2.0,33.0,1800.0,39.0,27.1,997.0,23.3,-2.7833494904750284e-17,E,1.1,Wanliu,1
21251,2015,8,3,10,114.0,114.0,2.0,25.0,1300.0,74.0,27.7,997.0,23.9,-2.7833494904750284e-17,ENE,1.2,Wanliu,1
21252,2015,8,3,11,114.0,114.0,2.0,31.0,1200.0,81.0,27.4,997.3,22.8,-2.7833494904750284e-17,NE,1.5,Wanliu,1
21253,2015,8,3,12,78.0,78.0,2.0,30.0,900.0,85.0,28.0,997.1,23.4,-2.7833494904750284e-17,NW,0.9,Wanliu,1
21254,2015,8,3,13,87.0,103.0,2.0,26.0,1000.0,95.0,26.4,997.4,21.4,-2.7833494904750284e-17,NE,1.2,Wanliu,1
21255,2015,8,3,14,64.0,64.0,9.0,38.0,1000.0,38.0,26.4,997.0,19.5,-2.7833494904750284e-17,NE,1.9,Wanliu,1
21257,2015,8,3,16,14.0,14.0,18.0,18.0,600.0,66.0,24.8,997.5,16.0,-2.7833494904750284e-17,NNE,3.0,Wanliu,1
21258,2015,8,3,17,10.0,65.0,2.0,15.0,400.0,67.0,22.1,997.3,19.3,0.2,N,0.6,Wanliu,1
21259,2015,8,3,18,3.0,12.0,2.0,39.0,600.0,27.0,21.9,997.0,17.9,0.1,ENE,0.8,Wanliu,1
21260,2015,8,3,19,3.0,5.0,2.0,56.0,700.0,10.0,22.3,996.0,18.1,-2.7833494904750284e-17,N,1.4,Wanliu,1
21261,2015,8,3,20,13.0,13.0,2.0,44.0,600.0,17.0,22.3,994.8,16.6,-2.7833494904750284e-17,NNE,1.1,Wanliu,1
21262,2015,8,3,21,14.0,14.0,2.0,17.0,400.0,61.0,22.2,995.6,16.0,-2.7833494904750284e-17,ESE,0.7,Wanliu,1
21263,2015,8,3,22,12.0,12.0,2.0,35.0,500.0,38.0,21.9,996.0,16.0,-2.7833494904750284e-17,ENE,0.9,Wanliu,1
21264,2015,8,3,23,11.0,11.0,2.0,39.0,500.0,27.0,20.1,996.6,16.7,-2.7833494904750284e-17,NW,0.3,Wanliu,1
21265,2015,8,4,0,7.0,20.0,2.0,38.0,500.0,20.0,18.6,996.7,16.0,-2.7833494904750284e-17,ENE,0.5,Wanliu,1
21266,2015,8,4,1,14.0,24.0,2.0,55.0,700.0,2.0,18.0,996.1,16.8,-2.7833494904750284e-17,NE,0.2,Wanliu,1
21267,2015,8,4,2,15.0,15.0,2.0,56.0,600.0,2.0,17.4,995.7,15.9,-2.7833494904750284e-17,NE,0.2,Wanliu,1
21268,2015,8,4,3,12.0,12.0,2.0,42.0,400.0,12.0,17.8,995.7,15.4,-2.7833494904750284e-17,SE,0.4,Wanliu,1
21270,2015,8,4,5,11.0,11.0,2.0,34.0,400.0,12.0,16.4,995.8,15.3,-2.7833494904750284e-17,SE,0.5,Wanliu,1
21271,2015,8,4,6,6.0,15.0,2.0,30.0,400.0,14.0,16.8,995.9,16.2,-2.7833494904750284e-17,WSW,0.6,Wanliu,1
21272,2015,8,4,7,11.0,33.0,2.0,39.0,600.0,2.0,18.7,996.1,17.2,-2.7833494904750284e-17,W,0.6,Wanliu,1
21273,2015,8,4,8,10.0,10.0,3.0,27.0,500.0,29.0,22.2,996.2,16.9,-2.7833494904750284e-17,E,1.1,Wanliu,1
21274,2015,8,4,9,14.0,23.0,5.0,37.0,600.0,31.0,25.7,996.1,15.7,-2.7833494904750284e-17,W,0.6,Wanliu,1
21275,2015,8,4,10,12.0,40.0,4.0,40.0,600.0,42.0,28.0,996.4,16.3,-2.7833494904750284e-17,WNW,1.0,Wanliu,1
21276,2015,8,4,11,15.0,42.0,3.0,43.0,700.0,61.0,29.1,996.2,16.0,-2.7833494904750284e-17,W,1.0,Wanliu,1
21277,2015,8,4,12,19.0,19.0,2.0,44.0,600.0,115.0,31.4,995.6,15.8,-2.7833494904750284e-17,SW,1.2,Wanliu,1
21278,2015,8,4,13,17.0,43.0,2.0,26.0,500.0,179.0,32.3,995.1,17.0,-2.7833494904750284e-17,SW,2.1,Wanliu,1
21279,2015,8,4,14,23.0,52.0,2.0,24.0,500.0,201.0,33.1,994.4,16.9,-2.7833494904750284e-17,WSW,2.9,Wanliu,1
21280,2015,8,4,15,15.0,17.0,2.0,17.0,400.0,177.0,33.7,993.8,17.8,-2.7833494904750284e-17,SW,2.6,Wanliu,1
21281,2015,8,4,16,19.0,65.0,2.0,19.0,500.0,181.0,32.4,993.7,18.9,-2.7833494904750284e-17,SW,2.1,Wanliu,1
21282,2015,8,4,17,21.0,75.0,2.0,22.0,500.0,174.0,32.5,993.8,20.4,-2.7833494904750284e-17,SW,2.6,Wanliu,1
21283,2015,8,4,18,16.0,85.0,2.0,21.0,600.0,174.0,31.2,994.0,20.2,-2.7833494904750284e-17,SW,1.9,Wanliu,1
21284,2015,8,4,19,29.0,112.0,3.0,32.0,700.0,157.0,29.6,994.5,21.5,-2.7833494904750284e-17,SW,2.9,Wanliu,1
21285,2015,8,4,20,43.0,85.0,5.0,21.0,800.0,159.0,28.3,995.1,21.3,-2.7833494904750284e-17,SW,2.1,Wanliu,1
21286,2015,8,4,21,40.0,75.0,5.0,29.0,800.0,123.0,27.7,996.4,21.3,-2.7833494904750284e-17,SW,1.7,Wanliu,1
21287,2015,8,4,22,46.0,81.0,6.0,34.0,800.0,105.0,26.0,996.9,22.1,-2.7833494904750284e-17,SSW,0.8,Wanliu,1
21288,2015,8,4,23,53.0,75.0,5.0,36.0,800.0,86.0,24.8,996.3,22.1,-2.7833494904750284e-17,W,0.7,Wanliu,1
21289,2015,8,5,0,59.0,73.0,4.0,48.0,900.0,59.0,24.1,996.1,22.2,-2.7833494904750284e-17,SE,0.2,Wanliu,1
21290,2015,8,5,1,60.0,87.0,4.0,42.0,900.0,56.0,23.5,996.2,21.9,-2.7833494904750284e-17,WNW,0.6,Wanliu,1
21291,2015,8,5,2,63.0,102.0,3.0,47.0,900.0,33.0,23.6,996.0,21.7,-2.7833494904750284e-17,N,0.9,Wanliu,1
21292,2015,8,5,3,56.0,56.0,2.0,72.0,900.0,2.0,23.2,996.0,21.5,-2.7833494904750284e-17,WNW,0.5,Wanliu,1
21293,2015,8,5,4,58.0,74.0,2.0,77.0,900.0,2.0,22.5,996.2,21.1,-2.7833494904750284e-17,WNW,0.4,Wanliu,1
21294,2015,8,5,5,50.0,50.0,2.0,71.0,800.0,2.0,22.0,996.3,20.8,-2.7833494904750284e-17,NNW,0.6,Wanliu,1
21295,2015,8,5,6,64.0,119.0,2.0,64.0,1000.0,2.0,22.0,996.5,21.2,-2.7833494904750284e-17,N,0.8,Wanliu,1
21296,2015,8,5,7,60.0,60.0,2.0,60.0,900.0,2.0,23.5,997.2,21.0,-2.7833494904750284e-17,NE,1.3,Wanliu,1
21297,2015,8,5,8,71.0,119.0,3.0,59.0,900.0,13.0,25.1,997.5,21.6,-2.7833494904750284e-17,NE,1.0,Wanliu,1
21298,2015,8,5,9,83.0,139.0,4.0,51.0,1000.0,43.0,26.5,997.3,21.9,-2.7833494904750284e-17,NE,1.5,Wanliu,1
21299,2015,8,5,10,104.0,141.0,6.0,37.0,1000.0,98.0,28.3,997.5,22.3,-2.7833494904750284e-17,NE,1.5,Wanliu,1
21300,2015,8,5,11,107.0,164.0,6.0,36.0,1100.0,148.0,28.7,997.3,22.0,-2.7833494904750284e-17,NNE,1.1,Wanliu,1
21301,2015,8,5,12,168.0,168.0,5.0,39.0,1200.0,181.0,29.7,997.1,22.9,-2.7833494904750284e-17,NNE,1.5,Wanliu,1
21307,2015,8,5,18,25.0,25.0,5.0,23.0,900.0,177.0,30.1,995.5,18.2,-2.7833494904750284e-17,SW,1.8,Wanliu,1
21308,2015,8,5,19,56.0,170.0,3.0,31.0,1100.0,155.0,28.9,996.2,21.7,-2.7833494904750284e-17,W,1.4,Wanliu,1
21309,2015,8,5,20,113.0,179.0,3.0,34.0,1500.0,157.0,27.9,997.0,23.1,-2.7833494904750284e-17,WSW,0.9,Wanliu,1
21310,2015,8,5,21,78.0,107.0,4.0,31.0,1300.0,152.0,28.3,999.0,19.0,-2.7833494904750284e-17,NW,2.1,Wanliu,1
21311,2015,8,5,22,35.0,35.0,2.0,5.0,500.0,146.0,21.4,999.2,18.4,0.3,NNW,1.2,Wanliu,1
21312,2015,8,5,23,20.0,20.0,2.0,9.0,500.0,125.0,21.3,1000.4,18.7,0.1,ENE,2.3,Wanliu,1
21313,2015,8,6,0,19.0,19.0,2.0,7.0,600.0,134.0,20.6,1000.2,18.2,-2.7833494904750284e-17,NE,1.5,Wanliu,1
21314,2015,8,6,1,18.0,18.0,2.0,12.0,500.0,114.0,20.6,1000.2,17.8,-2.7833494904750284e-17,NE,1.1,Wanliu,1
21315,2015,8,6,2,20.0,20.0,2.0,13.0,500.0,107.0,20.8,999.5,17.8,-2.7833494904750284e-17,ENE,0.8,Wanliu,1
21316,2015,8,6,3,18.0,18.0,2.0,12.0,500.0,109.0,21.3,999.5,18.5,-2.7833494904750284e-17,NE,0.9,Wanliu,1
21318,2015,8,6,5,9.0,40.0,2.0,24.0,500.0,58.0,21.4,999.9,19.3,-2.7833494904750284e-17,NE,0.4,Wanliu,1
21319,2015,8,6,6,25.0,36.0,2.0,28.0,500.0,38.0,21.9,1000.4,18.5,-2.7833494904750284e-17,NE,1.4,Wanliu,1
21320,2015,8,6,7,28.0,28.0,2.0,42.0,600.0,23.0,22.2,1001.0,18.6,-2.7833494904750284e-17,NE,1.2,Wanliu,1
21321,2015,8,6,8,20.0,32.0,2.0,37.0,600.0,42.0,23.0,1001.4,17.9,-2.7833494904750284e-17,ENE,1.3,Wanliu,1
21322,2015,8,6,9,16.0,16.0,2.0,37.0,600.0,48.0,23.5,1001.8,18.6,-2.7833494904750284e-17,E,0.8,Wanliu,1
21323,2015,8,6,10,4.0,29.0,2.0,39.0,600.0,50.0,25.2,1002.0,17.9,-2.7833494904750284e-17,E,0.9,Wanliu,1
21324,2015,8,6,11,3.0,39.0,2.0,35.0,600.0,66.0,27.3,1001.9,18.0,-2.7833494904750284e-17,NE,1.3,Wanliu,1
21325,2015,8,6,12,24.0,50.0,2.0,29.0,600.0,94.0,28.8,1001.6,18.9,-2.7833494904750284e-17,NNE,1.5,Wanliu,1
21326,2015,8,6,13,41.0,58.0,2.0,23.0,700.0,142.0,30.2,1001.4,18.9,-2.7833494904750284e-17,SE,1.0,Wanliu,1
21327,2015,8,6,14,90.0,147.0,2.0,20.0,1000.0,200.0,31.1,1001.0,20.1,-2.7833494904750284e-17,NE,1.6,Wanliu,1
21328,2015,8,6,15,109.0,138.0,2.0,27.0,1100.0,229.0,31.2,1000.9,20.2,-2.7833494904750284e-17,NNE,1.2,Wanliu,1
21329,2015,8,6,16,130.0,150.0,3.0,30.0,1100.0,242.0,31.5,1000.3,21.9,-2.7833494904750284e-17,WSW,0.6,Wanliu,1
21330,2015,8,6,17,84.0,157.0,2.0,24.0,1000.0,249.0,29.4,1000.4,21.6,-2.7833494904750284e-17,N,1.8,Wanliu,1
21331,2015,8,6,18,62.0,136.0,2.0,33.0,1000.0,195.0,29.2,1000.6,21.9,-2.7833494904750284e-17,N,1.5,Wanliu,1
21332,2015,8,6,19,77.0,93.0,2.0,32.0,900.0,198.0,28.5,1001.4,21.8,-2.7833494904750284e-17,NNW,1.4,Wanliu,1
21333,2015,8,6,20,87.0,112.0,2.0,32.0,900.0,171.0,26.8,1002.2,22.2,-2.7833494904750284e-17,NNE,0.8,Wanliu,1
21334,2015,8,6,21,88.0,98.0,2.0,36.0,1000.0,143.0,25.7,1003.2,21.8,-2.7833494904750284e-17,WSW,0.3,Wanliu,1
21335,2015,8,6,22,96.0,96.0,2.0,26.0,900.0,142.0,24.6,1003.6,22.3,-2.7833494904750284e-17,SE,-1.8555663269833523e-17,Wanliu,1
21336,2015,8,6,23,99.0,125.0,2.0,66.0,1100.0,68.0,24.1,1004.0,22.4,-2.7833494904750284e-17,NW,0.5,Wanliu,1
21337,2015,8,7,0,102.0,102.0,2.0,59.0,1200.0,57.0,24.2,1004.3,22.6,-2.7833494904750284e-17,WSW,1.0,Wanliu,1
21338,2015,8,7,1,93.0,93.0,6.0,33.0,1300.0,72.0,24.8,1004.5,22.5,-2.7833494904750284e-17,WSW,0.9,Wanliu,1
21339,2015,8,7,2,81.0,81.0,10.0,22.0,1900.0,87.0,25.2,1004.7,21.3,-2.7833494904750284e-17,SW,0.8,Wanliu,1
21340,2015,8,7,3,96.0,96.0,10.0,17.0,1900.0,92.0,24.2,1005.0,21.3,-2.7833494904750284e-17,NE,-1.8555663269833523e-17,Wanliu,1
21341,2015,8,7,4,119.0,119.0,11.0,18.0,1900.0,87.0,24.6,1005.1,22.3,-2.7833494904750284e-17,NE,0.9,Wanliu,1
21342,2015,8,7,5,113.0,139.0,5.0,55.0,1400.0,12.0,24.2,1005.4,22.5,-2.7833494904750284e-17,NE,1.2,Wanliu,1
21343,2015,8,7,6,120.0,131.0,4.0,52.0,1100.0,2.0,24.4,1006.1,22.5,-2.7833494904750284e-17,NE,1.3,Wanliu,1
21344,2015,8,7,7,124.0,124.0,4.0,43.0,1000.0,5.0,24.5,1006.5,22.6,-2.7833494904750284e-17,NE,1.0,Wanliu,1
21345,2015,8,7,8,117.0,117.0,4.0,48.0,1100.0,2.0,25.1,1006.8,22.8,-2.7833494904750284e-17,ENE,1.1,Wanliu,1
21346,2015,8,7,9,117.0,117.0,5.0,48.0,1200.0,7.0,26.2,1007.0,23.1,-2.7833494904750284e-17,NE,1.0,Wanliu,1
21347,2015,8,7,10,157.0,157.0,5.0,46.0,1300.0,29.0,27.4,1007.2,22.8,-2.7833494904750284e-17,NE,1.1,Wanliu,1
21348,2015,8,7,11,149.0,151.0,5.0,47.0,1400.0,51.0,28.5,1007.2,23.0,-2.7833494904750284e-17,E,0.8,Wanliu,1
21349,2015,8,7,12,151.0,151.0,5.0,39.0,1400.0,96.0,28.9,1007.0,23.6,-2.7833494904750284e-17,ESE,1.0,Wanliu,1
21350,2015,8,7,13,140.0,140.0,4.0,29.0,1300.0,160.0,30.2,1006.1,22.6,-2.7833494904750284e-17,ENE,1.0,Wanliu,1
21351,2015,8,7,14,121.0,121.0,3.0,23.0,1100.0,201.0,31.1,1005.4,23.5,-2.7833494904750284e-17,SSW,1.2,Wanliu,1
21352,2015,8,7,15,146.0,146.0,2.0,21.0,1000.0,199.0,31.5,1004.8,21.7,-2.7833494904750284e-17,S,1.5,Wanliu,1
21353,2015,8,7,16,85.0,85.0,2.0,18.0,900.0,182.0,31.5,1005.1,22.5,-2.7833494904750284e-17,SW,1.7,Wanliu,1
21354,2015,8,7,17,71.0,71.0,2.0,21.0,900.0,165.0,30.1,1005.1,22.0,-2.7833494904750284e-17,WSW,1.3,Wanliu,1
21355,2015,8,7,18,89.0,106.0,2.0,21.0,900.0,160.0,29.5,1004.6,22.0,-2.7833494904750284e-17,NE,1.3,Wanliu,1
21356,2015,8,7,19,77.0,77.0,2.0,23.0,900.0,151.0,24.4,1008.5,19.2,1.4,NE,5.1,Wanliu,1
21357,2015,8,7,20,27.0,27.0,2.0,9.0,600.0,141.0,19.9,1008.9,19.1,47.7,SSW,0.9,Wanliu,1
21358,2015,8,7,21,19.0,19.0,2.0,18.0,600.0,108.0,20.3,1009.1,19.5,0.1,NE,1.1,Wanliu,1
21359,2015,8,7,22,21.0,21.0,2.0,20.0,600.0,90.0,20.1,1009.2,19.3,-2.7833494904750284e-17,NE,1.0,Wanliu,1
21360,2015,8,7,23,24.0,24.0,2.0,25.0,600.0,80.0,19.7,1009.1,18.9,0.1,NE,0.5,Wanliu,1
21361,2015,8,8,0,28.0,28.0,2.0,23.0,600.0,64.0,19.6,1008.7,18.9,-2.7833494904750284e-17,E,0.6,Wanliu,1
21362,2015,8,8,1,30.0,30.0,2.0,32.0,600.0,43.0,19.3,1008.7,18.6,-2.7833494904750284e-17,SW,0.5,Wanliu,1
21363,2015,8,8,2,28.0,28.0,2.0,36.0,600.0,25.0,19.2,1008.4,18.7,-2.7833494904750284e-17,S,0.3,Wanliu,1
21364,2015,8,8,3,29.0,29.0,2.0,38.0,600.0,12.0,19.2,1008.3,18.7,-2.7833494904750284e-17,NE,-1.8555663269833523e-17,Wanliu,1
21366,2015,8,8,5,31.0,31.0,2.0,46.0,600.0,5.0,19.1,1008.0,18.6,-2.7833494904750284e-17,ENE,0.8,Wanliu,1
21367,2015,8,8,6,34.0,34.0,2.0,35.0,700.0,16.0,19.3,1008.2,18.8,-2.7833494904750284e-17,ENE,0.9,Wanliu,1
21368,2015,8,8,7,37.0,70.0,2.0,44.0,800.0,6.0,20.0,1008.3,19.5,-2.7833494904750284e-17,ENE,0.7,Wanliu,1
21369,2015,8,8,8,35.0,35.0,2.0,41.0,700.0,21.0,21.0,1008.5,19.1,-2.7833494904750284e-17,ENE,1.3,Wanliu,1
21370,2015,8,8,9,37.0,37.0,2.0,43.0,700.0,29.0,24.1,1008.6,18.7,-2.7833494904750284e-17,ENE,1.8,Wanliu,1
21371,2015,8,8,10,29.0,30.0,2.0,32.0,600.0,54.0,26.1,1008.6,18.8,-2.7833494904750284e-17,NE,1.2,Wanliu,1
21372,2015,8,8,11,26.0,26.0,2.0,25.0,600.0,81.0,27.3,1008.5,19.1,-2.7833494904750284e-17,E,1.0,Wanliu,1
21373,2015,8,8,12,23.0,38.0,2.0,27.0,600.0,97.0,27.9,1008.1,17.7,-2.7833494904750284e-17,W,1.2,Wanliu,1
21374,2015,8,8,13,29.0,29.0,2.0,22.0,600.0,134.0,28.7,1007.6,18.8,-2.7833494904750284e-17,WNW,1.2,Wanliu,1
21375,2015,8,8,14,36.0,76.0,2.0,28.0,700.0,157.0,30.3,1006.7,19.3,-2.7833494904750284e-17,SW,1.6,Wanliu,1
21376,2015,8,8,15,45.0,53.0,2.0,20.0,700.0,215.0,30.8,1005.7,20.4,-2.7833494904750284e-17,WSW,1.9,Wanliu,1
21377,2015,8,8,16,55.0,82.0,2.0,18.0,700.0,227.0,31.7,1005.1,21.5,-2.7833494904750284e-17,WSW,1.2,Wanliu,1
21378,2015,8,8,17,60.0,60.0,2.0,14.0,700.0,203.0,31.8,1005.0,20.7,-2.7833494904750284e-17,W,1.2,Wanliu,1
21379,2015,8,8,18,3.0,73.0,2.0,15.0,700.0,183.0,31.2,1004.8,22.5,-2.7833494904750284e-17,W,0.9,Wanliu,1
21380,2015,8,8,19,41.0,81.0,2.0,28.0,800.0,157.0,27.2,1005.4,22.4,-2.7833494904750284e-17,WSW,0.6,Wanliu,1
21381,2015,8,8,20,70.0,128.0,2.0,42.0,900.0,119.0,25.6,1005.5,22.1,-2.7833494904750284e-17,SW,0.7,Wanliu,1
21382,2015,8,8,21,36.0,122.0,2.0,46.0,900.0,104.0,26.7,1006.2,22.3,-2.7833494904750284e-17,W,1.5,Wanliu,1
21383,2015,8,8,22,46.0,111.0,2.0,40.0,900.0,94.0,24.8,1006.1,22.5,-2.7833494904750284e-17,SW,0.1,Wanliu,1
21384,2015,8,8,23,81.0,110.0,2.0,44.0,900.0,72.0,23.9,1006.2,22.3,-2.7833494904750284e-17,NNW,0.4,Wanliu,1
21385,2015,8,9,0,66.0,88.0,2.0,50.0,900.0,44.0,23.4,1006.2,22.0,-2.7833494904750284e-17,SW,0.1,Wanliu,1
21386,2015,8,9,1,45.0,60.0,2.0,50.0,800.0,36.0,23.1,1006.1,22.1,-2.7833494904750284e-17,E,0.4,Wanliu,1
21387,2015,8,9,2,48.0,72.0,2.0,61.0,900.0,15.0,23.1,1006.2,21.7,-2.7833494904750284e-17,NE,0.6,Wanliu,1
21388,2015,8,9,3,64.0,64.0,2.0,77.0,900.0,2.0,23.1,1005.7,21.5,-2.7833494904750284e-17,NE,1.0,Wanliu,1
21389,2015,8,9,4,63.0,69.0,2.0,76.0,1000.0,2.0,23.0,1005.0,21.3,-2.7833494904750284e-17,NE,1.5,Wanliu,1
21390,2015,8,9,5,55.0,55.0,2.0,50.0,900.0,25.0,22.6,1005.0,20.9,-2.7833494904750284e-17,NE,1.2,Wanliu,1
21391,2015,8,9,6,50.0,50.0,2.0,54.0,800.0,20.0,22.0,1005.2,20.8,-2.7833494904750284e-17,NE,0.2,Wanliu,1
21392,2015,8,9,7,56.0,56.0,2.0,67.0,900.0,7.0,23.1,1005.4,20.8,-2.7833494904750284e-17,E,0.9,Wanliu,1
21393,2015,8,9,8,47.0,47.0,2.0,44.0,800.0,42.0,24.8,1005.5,20.5,-2.7833494904750284e-17,ESE,1.1,Wanliu,1
21394,2015,8,9,9,49.0,49.0,3.0,35.0,800.0,63.0,27.1,1005.9,19.7,-2.7833494904750284e-17,SW,1.0,Wanliu,1
21395,2015,8,9,10,44.0,44.0,3.0,29.0,700.0,89.0,28.7,1006.1,19.3,-2.7833494904750284e-17,SW,0.6,Wanliu,1
21396,2015,8,9,11,38.0,67.0,4.0,25.0,700.0,125.0,30.6,1005.9,20.2,-2.7833494904750284e-17,WSW,1.1,Wanliu,1
21397,2015,8,9,12,58.0,122.0,3.0,34.0,900.0,168.0,31.4,1005.6,21.3,-2.7833494904750284e-17,WSW,1.4,Wanliu,1
21398,2015,8,9,13,70.0,79.0,2.0,32.0,900.0,216.0,31.7,1005.2,22.1,-2.7833494904750284e-17,WSW,1.7,Wanliu,1
21399,2015,8,9,14,80.0,80.0,3.0,27.0,800.0,244.0,32.7,1004.7,21.2,-2.7833494904750284e-17,WSW,2.2,Wanliu,1
21400,2015,8,9,15,56.0,56.0,3.0,23.0,800.0,272.0,33.7,1003.8,21.5,-2.7833494904750284e-17,WSW,1.7,Wanliu,1
21401,2015,8,9,16,50.0,74.0,2.0,19.0,700.0,262.0,34.0,1003.3,21.8,-2.7833494904750284e-17,WNW,0.8,Wanliu,1
21402,2015,8,9,17,52.0,52.0,2.0,18.0,700.0,257.0,33.5,1002.9,22.9,-2.7833494904750284e-17,WSW,1.4,Wanliu,1
21403,2015,8,9,18,55.0,96.0,2.0,21.0,800.0,245.0,32.3,1002.6,21.2,-2.7833494904750284e-17,WSW,1.7,Wanliu,1
21404,2015,8,9,19,41.0,41.0,2.0,23.0,700.0,181.0,28.8,1003.2,23.5,-2.7833494904750284e-17,SW,0.1,Wanliu,1
21405,2015,8,9,20,46.0,128.0,2.0,67.0,1000.0,111.0,26.4,1003.7,22.3,-2.7833494904750284e-17,WNW,0.4,Wanliu,1
21406,2015,8,9,21,53.0,98.0,2.0,70.0,1000.0,81.0,25.5,1004.1,22.6,-2.7833494904750284e-17,SW,0.2,Wanliu,1
21407,2015,8,9,22,62.0,132.0,2.0,58.0,1000.0,93.0,24.8,1004.3,22.7,-2.7833494904750284e-17,WSW,0.5,Wanliu,1
21408,2015,8,9,23,76.0,161.0,2.0,54.0,1100.0,77.0,24.4,1004.4,22.5,-2.7833494904750284e-17,SW,0.1,Wanliu,1
21409,2015,8,10,0,76.0,103.0,2.0,90.0,1100.0,16.0,24.6,1004.4,22.3,-2.7833494904750284e-17,NE,0.7,Wanliu,1
21410,2015,8,10,1,71.0,71.0,2.0,64.0,1000.0,57.0,24.8,1004.5,22.3,-2.7833494904750284e-17,ENE,0.6,Wanliu,1
21411,2015,8,10,2,81.0,117.0,2.0,52.0,900.0,52.0,24.0,1004.3,22.3,-2.7833494904750284e-17,SW,0.2,Wanliu,1
21412,2015,8,10,3,77.0,105.0,2.0,79.0,1000.0,7.0,23.3,1004.4,22.3,-2.7833494904750284e-17,W,0.3,Wanliu,1
21414,2015,8,10,5,75.0,85.0,2.0,78.0,1100.0,2.0,22.8,1004.5,21.8,-2.7833494904750284e-17,NE,0.2,Wanliu,1
21415,2015,8,10,6,70.0,70.0,2.0,89.0,1000.0,2.0,23.2,1004.9,21.8,-2.7833494904750284e-17,ENE,0.8,Wanliu,1
21416,2015,8,10,7,72.0,80.0,2.0,76.0,1000.0,17.0,24.3,1005.2,22.2,-2.7833494904750284e-17,NE,1.0,Wanliu,1
21417,2015,8,10,8,67.0,85.0,2.0,57.0,1000.0,42.0,26.3,1005.4,21.5,-2.7833494904750284e-17,ENE,1.7,Wanliu,1
21418,2015,8,10,9,58.0,58.0,2.0,61.0,900.0,69.0,29.1,1005.5,19.4,-2.7833494904750284e-17,NNE,1.7,Wanliu,1
21419,2015,8,10,10,43.0,43.0,2.0,52.0,800.0,85.0,30.9,1005.5,19.6,-2.7833494904750284e-17,NE,1.5,Wanliu,1
21420,2015,8,10,11,36.0,36.0,2.0,35.0,700.0,140.0,32.5,1005.1,19.4,-2.7833494904750284e-17,ENE,1.4,Wanliu,1
21421,2015,8,10,12,31.0,31.0,2.0,17.0,600.0,167.0,33.6,1004.4,18.1,-2.7833494904750284e-17,NE,1.9,Wanliu,1
21422,2015,8,10,13,22.0,22.0,2.0,13.0,500.0,182.0,34.6,1003.7,17.8,-2.7833494904750284e-17,ENE,1.5,Wanliu,1
21423,2015,8,10,14,15.0,15.0,2.0,7.0,500.0,180.0,35.4,1002.8,16.7,-2.7833494904750284e-17,SE,1.1,Wanliu,1
